gc 1 @0.000s 4%: 0.031+0.10+0.002 ms clock, 0.25+0.055/0.088/0+0.023 ms cpu, 3->4->0 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 23 @0.013s 9%: 0.059+0.29+0.034 ms clock, 0.47+0.038/0.083/0+0.27 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 24 @0.013s 9%: 0.052+0.13+0.030 ms clock, 0.41+0.048/0.065/0+0.24 ms cpu, 4->5->1 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 25 @0.014s 9%: 0.095+0.23+0.021 ms clock, 0.76+0.11/0.079/0+0.17 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 26 @0.015s 9%: 0.077+0.19+0.023 ms clock, 0.61+0.034/0.070/0+0.18 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 27 @0.015s 9%: 0.077+0.36+0.050 ms clock, 0.61+0.039/0.13/0+0.40 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 28 @0.016s 9%: 0.065+0.33+0.036 ms clock, 0.52+0.031/0.076/0+0.29 ms cpu, 4->6->2 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 29 @0.017s 9%: 0.049+0.15+0.017 ms clock, 0.39+0.040/0.073/0+0.14 ms cpu, 4->5->1 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 30 @0.017s 9%: 0.076+0.38+0.027 ms clock, 0.61+0.033/0.17/0+0.22 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 31 @0.018s 9%: 0.058+0.20+0.023 ms clock, 0.46+0.039/0.090/0+0.18 ms cpu, 4->5->1 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 32 @0.019s 9%: 0.072+0.24+0.015 ms clock, 0.58+0.036/0.080/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 33 @0.019s 9%: 0.10+0.25+0.016 ms clock, 0.85+0.063/0.15/0+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 34 @0.020s 9%: 0.082+0.22+0.036 ms clock, 0.65+0.027/0.085/0+0.29 ms cpu, 3->5->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 35 @0.021s 9%: 0.062+0.39+0.070 ms clock, 0.50+0.046/0.081/0+0.56 ms cpu, 3->6->3 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 36 @0.021s 9%: 0.058+0.33+0.017 ms clock, 0.46+0.11/0.085/0+0.13 ms cpu, 6->8->2 MB, 7 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 37 @0.022s 9%: 0.098+0.21+0.016 ms clock, 0.79+0.020/0.11/0+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 38 @0.023s 9%: 0.13+0.21+0.015 ms clock, 1.1+0.038/0.091/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 39 @0.024s 9%: 0.093+0.21+0.016 ms clock, 0.74+0.046/0.085/0+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 40 @0.024s 9%: 0.069+0.35+0.027 ms clock, 0.55+0.055/0.11/0+0.21 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 41 @0.025s 9%: 0.074+0.26+0.026 ms clock, 0.59+0.016/0.11/0+0.21 ms cpu, 4->6->1 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 42 @0.026s 9%: 0.078+0.25+0.032 ms clock, 0.63+0.041/0.093/0+0.25 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 43 @0.026s 9%: 0.10+0.34+0.031 ms clock, 0.82+0.043/0.098/0+0.25 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 44 @0.027s 9%: 0.077+0.24+0.016 ms clock, 0.62+0.046/0.096/0+0.12 ms cpu, 4->5->1 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 45 @0.028s 9%: 0.056+0.35+0.018 ms clock, 0.44+0.080/0.094/0+0.14 ms cpu, 3->6->3 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 46 @0.028s 9%: 0.068+0.22+0.063 ms clock, 0.55+0.039/0.092/0+0.51 ms cpu, 5->7->2 MB, 6 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 47 @0.029s 9%: 0.062+0.18+0.015 ms clock, 0.50+0.045/0.10/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 48 @0.030s 9%: 0.026+0.23+0.018 ms clock, 0.21+0.019/0.11/0+0.14 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 49 @0.030s 9%: 0.091+0.20+0.036 ms clock, 0.73+0.044/0.10/0+0.28 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 50 @0.031s 9%: 0.052+0.23+0.015 ms clock, 0.42+0.032/0.12/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 51 @0.031s 9%: 0.062+0.17+0.031 ms clock, 0.50+0.038/0.099/0+0.24 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 52 @0.032s 9%: 0.085+0.27+0.074 ms clock, 0.68+0.047/0.11/0+0.59 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 53 @0.032s 9%: 0.069+0.32+0.002 ms clock, 0.55+0.037/0.11/0+0.020 ms cpu, 3->5->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 54 @0.033s 9%: 0.047+0.20+0.045 ms clock, 0.38+0.041/0.10/0+0.36 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 55 @0.034s 9%: 0.068+0.30+0.020 ms clock, 0.54+0.032/0.15/0+0.16 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 56 @0.034s 9%: 0.079+0.21+0.016 ms clock, 0.63+0.037/0.13/0+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 57 @0.035s 9%: 0.064+0.27+0.017 ms clock, 0.51+0.050/0.12/0+0.14 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 58 @0.035s 9%: 0.065+0.23+0.020 ms clock, 0.52+0.040/0.11/0+0.16 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 59 @0.036s 9%: 0.075+0.26+0.014 ms clock, 0.60+0.047/0.16/0+0.11 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 60 @0.037s 9%: 0.066+0.27+0.016 ms clock, 0.53+0.040/0.11/0+0.13 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 61 @0.037s 9%: 0.028+0.24+0.011 ms clock, 0.23+0.031/0.13/0+0.089 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 62 @0.038s 9%: 0.075+0.20+0.023 ms clock, 0.60+0.042/0.10/0+0.18 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 63 @0.038s 9%: 0.074+0.22+0.027 ms clock, 0.59+0.056/0.16/0+0.21 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 64 @0.039s 9%: 0.089+0.22+0.014 ms clock, 0.71+0.044/0.11/0+0.11 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 65 @0.039s 9%: 0.052+0.32+0.033 ms clock, 0.41+0.094/0.11/0+0.27 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 66 @0.040s 9%: 0.075+0.25+0.015 ms clock, 0.60+0.026/0.14/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 67 @0.041s 9%: 0.065+0.22+0.011 ms clock, 0.52+0.040/0.12/0+0.094 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 68 @0.041s 9%: 0.051+0.28+0.013 ms clock, 0.41+0.034/0.11/0+0.10 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 69 @0.042s 9%: 0.070+0.22+0.029 ms clock, 0.56+0.045/0.12/0+0.23 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 70 @0.042s 9%: 0.066+0.25+0.062 ms clock, 0.53+0.040/0.11/0+0.50 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 71 @0.043s 9%: 0.047+0.21+0.16 ms clock, 0.38+0.037/0.12/0+1.3 ms cpu, 4->6->2 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 72 @0.044s 9%: 0.082+0.20+0.018 ms clock, 0.65+0.029/0.13/0+0.14 ms cpu, 3->5->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 73 @0.044s 9%: 0.093+0.24+0.071 ms clock, 0.74+0.049/0.11/0+0.56 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 74 @0.045s 9%: 0.052+0.27+0.017 ms clock, 0.41+0.037/0.17/0.029+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 75 @0.046s 9%: 0.048+0.26+0.016 ms clock, 0.39+0.038/0.15/0+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 76 @0.046s 9%: 0.046+0.24+0.016 ms clock, 0.36+0.021/0.13/0+0.13 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 77 @0.047s 9%: 0.045+0.17+0.020 ms clock, 0.36+0.054/0.10/0+0.16 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 78 @0.047s 9%: 0.046+0.17+0.018 ms clock, 0.37+0.032/0.12/0+0.15 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 79 @0.048s 9%: 0.038+0.32+0.026 ms clock, 0.30+0.041/0.12/0+0.21 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 80 @0.048s 9%: 0.070+0.38+0.020 ms clock, 0.56+0.026/0.21/0+0.16 ms cpu, 5->6->2 MB, 6 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 81 @0.049s 9%: 0.072+0.31+0.021 ms clock, 0.58+0.029/0.15/0+0.16 ms cpu, 4->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 82 @0.050s 9%: 0.083+0.21+0.022 ms clock, 0.66+0.036/0.12/0+0.17 ms cpu, 4->5->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 83 @0.050s 9%: 0.064+0.19+0.002 ms clock, 0.51+0.023/0.13/0.060+0.018 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 84 @0.051s 9%: 0.10+0.21+0.018 ms clock, 0.80+0.042/0.14/0+0.14 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 85 @0.051s 9%: 0.031+0.19+0.009 ms clock, 0.25+0.038/0.13/0+0.078 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 86 @0.052s 9%: 0.054+0.32+0.062 ms clock, 0.43+0.026/0.13/0+0.49 ms cpu, 3->5->3 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 87 @0.053s 9%: 0.066+0.42+0.040 ms clock, 0.53+0.034/0.22/0+0.32 ms cpu, 5->8->2 MB, 6 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 88 @0.054s 9%: 0.088+0.29+0.013 ms clock, 0.70+0.042/0.16/0+0.11 ms cpu, 5->6->2 MB, 6 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 89 @0.054s 9%: 0.080+0.29+0.016 ms clock, 0.64+0.033/0.13/0+0.13 ms cpu, 4->6->2 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 90 @0.055s 9%: 0.056+0.29+0.025 ms clock, 0.45+0.044/0.20/0+0.20 ms cpu, 4->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 91 @0.056s 9%: 0.078+0.31+0.013 ms clock, 0.63+0.033/0.24/0+0.11 ms cpu, 4->6->2 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 92 @0.056s 9%: 0.062+0.27+0.017 ms clock, 0.50+0.034/0.15/0+0.14 ms cpu, 4->6->2 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 93 @0.057s 9%: 0.074+0.26+0.019 ms clock, 0.59+0.037/0.14/0+0.15 ms cpu, 4->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 94 @0.058s 9%: 0.089+0.21+0.031 ms clock, 0.71+0.045/0.15/0+0.25 ms cpu, 4->5->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 95 @0.058s 9%: 0.049+0.23+0.007 ms clock, 0.39+0.036/0.14/0+0.062 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 96 @0.059s 9%: 0.091+0.20+0.020 ms clock, 0.73+0.040/0.14/0+0.16 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 97 @0.060s 9%: 0.060+0.22+0.003 ms clock, 0.48+0.035/0.15/0+0.030 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 98 @0.060s 9%: 0.070+0.21+0.015 ms clock, 0.56+0.031/0.15/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 99 @0.061s 9%: 0.062+0.25+0.015 ms clock, 0.50+0.043/0.23/0+0.12 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 100 @0.061s 9%: 0.078+0.19+0.004 ms clock, 0.62+0.069/0.14/0+0.032 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 101 @0.062s 9%: 0.053+0.19+0.079 ms clock, 0.42+0.034/0.14/0+0.63 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 102 @0.062s 9%: 0.089+0.24+0.018 ms clock, 0.71+0.021/0.24/0+0.14 ms cpu, 3->5->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 103 @0.063s 9%: 0.069+0.14+0.002 ms clock, 0.55+0.032/0.14/0+0.020 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 104 @0.063s 10%: 0.059+0.27+0.082 ms clock, 0.47+0.031/0.16/0+0.66 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 105 @0.064s 10%: 0.058+0.29+0.003 ms clock, 0.46+0.058/0.23/0+0.029 ms cpu, 4->5->1 MB, 5 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 106 @0.065s 10%: 0.081+0.19+0.003 ms clock, 0.65+0.037/0.15/0+0.031 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 107 @0.065s 10%: 0.062+0.24+0.003 ms clock, 0.49+0.032/0.15/0+0.024 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 108 @0.066s 10%: 0.058+0.23+0.022 ms clock, 0.46+0.038/0.15/0+0.18 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 109 @0.066s 10%: 0.088+0.25+0.008 ms clock, 0.70+0.044/0.14/0+0.071 ms cpu, 3->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 110 @0.067s 10%: 0.087+0.16+0.002 ms clock, 0.69+0.15/0.12/0.066+0.019 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 111 @0.067s 10%: 0.053+0.26+0.010 ms clock, 0.42+0.036/0.16/0+0.084 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 112 @0.068s 10%: 0.079+0.23+0.014 ms clock, 0.63+0.039/0.16/0+0.11 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 113 @0.069s 10%: 0.072+0.16+0.002 ms clock, 0.58+0.038/0.16/0+0.019 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 114 @0.069s 10%: 0.058+0.20+0.014 ms clock, 0.46+0.033/0.16/0+0.11 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 115 @0.070s 10%: 0.081+0.21+0.014 ms clock, 0.65+0.044/0.22/0+0.11 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 116 @0.070s 10%: 0.079+0.20+0.002 ms clock, 0.63+0.037/0.16/0+0.019 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 117 @0.071s 10%: 0.063+0.19+0.013 ms clock, 0.50+0.032/0.15/0+0.10 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 118 @0.071s 10%: 0.064+0.19+0.012 ms clock, 0.51+0.036/0.16/0+0.10 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 119 @0.072s 10%: 0.087+0.24+0.015 ms clock, 0.70+0.039/0.16/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 120 @0.072s 10%: 0.087+0.16+0.002 ms clock, 0.69+0.10/0.22/0+0.018 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 121 @0.073s 10%: 0.056+0.25+0.018 ms clock, 0.45+0.035/0.17/0+0.15 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 122 @0.073s 10%: 0.065+0.24+0.016 ms clock, 0.52+0.038/0.17/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 123 @0.074s 10%: 0.049+0.19+0.007 ms clock, 0.39+0.036/0.17/0+0.059 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 124 @0.075s 10%: 0.050+0.23+0.017 ms clock, 0.40+0.040/0.19/0+0.14 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 125 @0.075s 10%: 0.060+0.17+0.014 ms clock, 0.48+0.021/0.16/0+0.11 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 126 @0.076s 10%: 0.080+0.21+0.020 ms clock, 0.64+0.048/0.15/0+0.16 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 127 @0.076s 10%: 0.084+0.18+0.003 ms clock, 0.67+0.034/0.16/0+0.028 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 128 @0.077s 10%: 0.041+0.17+0.023 ms clock, 0.32+0.034/0.15/0+0.18 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 129 @0.077s 10%: 0.043+0.17+0.017 ms clock, 0.34+0.027/0.16/0+0.13 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 130 @0.078s 10%: 0.047+0.17+0.003 ms clock, 0.37+0.045/0.17/0+0.027 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 131 @0.078s 10%: 0.10+0.21+0.009 ms clock, 0.85+0.039/0.16/0+0.078 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 132 @0.078s 10%: 0.063+0.21+0.001 ms clock, 0.50+0.038/0.16/0+0.015 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 133 @0.079s 10%: 0.036+0.17+0.018 ms clock, 0.29+0.052/0.16/0+0.14 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 134 @0.079s 10%: 0.037+0.17+0.002 ms clock, 0.29+0.032/0.17/0+0.017 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 135 @0.080s 10%: 0.032+0.14+0.003 ms clock, 0.26+0.026/0.16/0+0.027 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 136 @0.080s 10%: 0.048+0.21+0.015 ms clock, 0.38+0.033/0.16/0+0.12 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 137 @0.081s 10%: 0.082+0.23+0.023 ms clock, 0.65+0.027/0.18/0+0.19 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 138 @0.081s 10%: 0.067+0.20+0.019 ms clock, 0.53+0.033/0.16/0+0.15 ms cpu, 4->5->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 139 @0.082s 10%: 0.056+0.21+0.010 ms clock, 0.45+0.038/0.23/0+0.081 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 140 @0.083s 10%: 0.082+0.25+0.011 ms clock, 0.65+0.034/0.19/0+0.090 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 141 @0.083s 10%: 0.11+0.26+0.002 ms clock, 0.88+0.069/0.34/0+0.020 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 142 @0.084s 10%: 0.060+0.29+0.004 ms clock, 0.48+0.022/0.32/0+0.033 ms cpu, 3->4->1 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
gc 143 @0.085s 10%: 0.076+0.22+0.10 ms clock, 0.60+0.020/0.20/0+0.83 ms cpu, 3->4->2 MB, 4 MB goal, 0 MB stacks, 0 MB globals, 8 P
